Brand,Price,Year,Transmission,Capacity,Mileage,Published_Date,USD_Rate,Fuel_Price,Crude_Oil_Price
Honda DIO,385000,2018,Automatic,110,24000,10/26/2021,201.48,157,15818.19
Honda Dio,385000,2018,Automatic,110,26000,10/25/2021,202,157,15859.02
Honda Dio,385000,2018,Automatic,110,19084,10/25/2021,202,157,15859.02
Honda DIO,385000,2016,Automatic,110,26500,10/20/2021,200.54,157,15744.4
Honda Dio,385000,2018,Automatic,110,28654,10/18/2021,200.44,157,15736.54
Honda Dio,385000,2018,Automatic,110,22000,10/17/2021,202.03,157,15861.38
Honda Dio,385000,2017,Automatic,110,111111,10/15/2021,202.02,157,15860.59
Honda Dio,385000,2018,Automatic,110,20000,10/14/2021,200.98,157,15778.94
Honda Dio,385000,2018,Automatic,110,22000,10/13/2021,201.02,157,15782.08
Honda Dio,385000,2017,Automatic,110,68000,10/11/2021,200.06,157,15706.71
Honda Dio,385000,2017,Automatic,110,26000,10/8/2021,200.03,157,15704.36
Honda Dio,385000,2018,Automatic,110,28000,10/7/2021,199.98,157,15700.43
Honda Dio,385000,2018,Automatic,125,28000,10/4/2021,200.01,157,15702.79
Honda Dio,385000,2017,Automatic,110,45000,10/4/2021,200.01,157,15702.79
Honda DIO,385000,2017,Automatic,110,11111,10/3/2021,199.68,157,15676.88
Honda DIO,385000,2017,Automatic,110,33000,10/3/2021,199.68,157,15676.88
Honda DIO,385000,2018,Automatic,110,21000,10/2/2021,199.7,157,15678.45
Honda DIO,385000,2017,Automatic,110,34000,9/29/2021,199.76,157,13801.42
Honda Dio,385000,2017,Automatic,110,34000,9/27/2021,200.05,157,13821.45
Honda DIO,385000,2017,Automatic,110,28000,9/24/2021,199.73,157,13799.35
Honda Dio,385000,2017,Automatic,110,16000,9/23/2021,199.53,157,13785.53
Honda DIO,385000,2017,Automatic,110,23100,9/18/2021,199.62,157,13791.75
Honda Dio,385000,2018,Automatic,110,33000,9/14/2021,199.36,157,13773.78
Honda Dio,387000,2018,Automatic,110,27000,10/31/2021,202.07,157,15864.52
Honda Dio,387000,2017,Automatic,110,30000,9/29/2021,199.76,157,13801.42
Honda Dio,388000,2019,Automatic,110,31500,11/4/2021,201.49,157,15403.91
Honda Dio,388000,2018,Automatic,110,25870,11/2/2021,201.98,157,15441.37
Honda Dio,388000,2018,Automatic,110,24000,11/1/2021,201.98,157,15441.37
Honda DIO,388000,2018,Automatic,110,38284,10/31/2021,202.07,157,15864.52
Honda Dio,388000,2018,Automatic,110,35000,10/31/2021,202.07,157,15864.52
Honda DIO,388000,2019,Automatic,110,17654,10/24/2021,201.33,157,15806.42
Honda Dio,388000,2018,Automatic,110,12245,10/22/2021,201.39,157,15811.13
Honda Dio,388000,2018,Automatic,110,16000,10/9/2021,199.89,157,15693.36
Honda Dio,388000,2018,Automatic,110,35000,10/5/2021,199.69,157,15677.66
Honda Dio,388000,2017,Automatic,110,11000,9/9/2021,199.79,157,13803.49
Honda Dio,389000,2018,Automatic,110,25000,10/6/2021,199.42,157,15656.46
Honda Dio,390000,2017,Automatic,90,40000,11/4/2021,201.49,157,15403.91
Honda Dio,390000,2017,Automatic,110,18500,11/4/2021,201.49,157,15403.91
Honda Dio,390000,2018,Automatic,110,19000,10/31/2021,202.07,157,15864.52
Honda Dio,390000,2018,Automatic,110,23760,10/30/2021,202.05,157,15862.95
Honda Dio,390000,2018,Automatic,110,23111,10/27/2021,201.49,157,15818.98
Honda Dio,390000,2017,Automatic,125,22000,10/26/2021,201.48,157,15818.19
Honda Dio,390000,2019,Automatic,110,21200,10/26/2021,201.48,157,15818.19
Honda Dio,390000,2018,Automatic,110,24000,10/25/2021,202,157,15859.02
Honda Dio,390000,2018,Automatic,110,23800,10/25/2021,202,157,15859.02
Honda Dio,390000,2018,Automatic,100,26000,10/22/2021,201.39,157,15811.13
Honda Dio,390000,2018,Automatic,110,29865,10/18/2021,200.44,157,15736.54
Honda Dio,390000,2018,Automatic,110,27000,10/18/2021,200.44,157,15736.54
Honda Dio,390000,2018,Manual,125,18000,10/15/2021,202.02,157,15860.59
Honda Dio,390000,2018,Automatic,110,15000,10/15/2021,202.02,157,15860.59
Honda Dio,390000,2018,Automatic,110,16500,10/14/2021,200.98,157,15778.94
Honda Dio,390000,2018,Automatic,150,19500,10/13/2021,201.02,157,15782.08
Honda Dio,390000,2017,Automatic,150,25000,10/13/2021,201.02,157,15782.08
Honda Dio,390000,2017,Automatic,110,33700,10/12/2021,200.5,157,15741.26
Honda Dio,390000,2018,Automatic,110,17000,10/12/2021,200.5,157,15741.26
Honda Dio,390000,2018,Automatic,110,35000,10/11/2021,200.06,157,15706.71
Honda Dio,390000,2018,Automatic,100,39000,10/11/2021,200.06,157,15706.71
Honda Dio,390000,2018,Automatic,110,32000,10/10/2021,199.89,157,15693.36
Honda Dio,390000,2018,Automatic,110,27600,10/9/2021,199.89,157,15693.36
Honda Dio,390000,2018,Automatic,110,14500,10/9/2021,199.89,157,15693.36
Honda Dio,390000,2018,Automatic,110,46400,10/8/2021,200.03,157,15704.36
Honda Dio,390000,2018,Automatic,110,24000,10/7/2021,199.98,157,15700.43
Honda Dio,390000,2017,Automatic,110,18000,10/5/2021,199.69,157,15677.66
Honda Dio,390000,2018,Automatic,110,23000,9/7/2021,201.5,157,13921.64
Honda Dio,392000,2018,Automatic,110,12615,11/4/2021,201.49,157,15403.91
Honda Dio,392000,2019,Automatic,110,13204,11/2/2021,201.98,157,15441.37
Honda Dio,392000,2018,Automatic,110,18150,11/2/2021,201.98,157,15441.37
Honda Dio,393000,2019,Automatic,100,28000,11/4/2021,201.49,157,15403.91
Honda Dio,393000,2018,Automatic,110,28700,11/1/2021,201.98,157,15441.37
Honda Dio,393000,2018,Automatic,110,9200,10/23/2021,201.35,157,15807.99
Honda Dio,393000,2018,Automatic,110,14500,10/11/2021,200.06,157,15706.71
Honda Dio,393000,2018,Automatic,110,18500,9/30/2021,199.67,157,13795.2
Honda Dio,395000,2013,Automatic,100,32185,11/4/2021,201.49,157,15403.91
Honda Dio,395000,2018,Automatic,110,38000,11/4/2021,201.49,157,15403.91
Honda Dio,395000,2018,Automatic,110,22500,11/4/2021,201.49,157,15403.91
Honda Dio,395000,2018,Automatic,110,29221,11/4/2021,201.49,157,15403.91
Honda Dio,395000,2018,Automatic,110,10800,11/3/2021,201.45,157,15400.85
Honda Dio,395000,2018,Automatic,110,10800,11/3/2021,201.45,157,15400.85
Honda Dio,395000,2017,Automatic,110,10000,11/3/2021,201.45,157,15400.85
Honda Dio,395000,2018,Automatic,110,23000,11/2/2021,201.98,157,15441.37
Honda DIO,395000,2018,Automatic,110,26000,10/31/2021,202.07,157,15864.52
Honda Dio,395000,2018,Automatic,110,10000,10/31/2021,202.07,157,15864.52
Honda Dio,395000,2018,Automatic,110,20000,10/30/2021,202.05,157,15862.95
Honda DIO,395000,2018,Manual,110,35000,10/29/2021,202.05,157,15862.95
Honda Dio,395000,2018,Automatic,110,18000,10/28/2021,201.93,157,15853.52
Honda Dio,395000,2018,Automatic,110,27000,10/28/2021,201.93,157,15853.52
Honda Dio,395000,2018,Automatic,110,20000,10/28/2021,201.93,157,15853.52
Honda Dio,395000,2017,Automatic,110,33000,10/27/2021,201.49,157,15818.98
Honda Dio,395000,2018,Automatic,110,22000,10/26/2021,201.48,157,15818.19
Honda Dio,395000,2018,Automatic,110,15500,10/25/2021,202,157,15859.02
Honda DIO,395000,2018,Automatic,110,25000,10/25/2021,202,157,15859.02
Honda Dio,395000,2018,Automatic,110,20000,10/22/2021,201.39,157,15811.13
Honda Dio,395000,2018,Automatic,110,12000,10/21/2021,200.46,157,15738.11
Honda Dio,395000,2018,Automatic,110,23000,10/19/2021,201,157,15780.51
Honda Dio,395000,2018,Automatic,110,28322,10/19/2021,201,157,15780.51
Honda Dio,395000,2018,Automatic,110,22000,10/18/2021,200.44,157,15736.54
Honda Dio,395000,2018,Automatic,110,20200,10/17/2021,202.03,157,15861.38
Honda Dio,395000,2017,Automatic,110,27000,10/14/2021,200.98,157,15778.94
Honda Dio,395000,2017,Automatic,110,29000,10/13/2021,201.02,157,15782.08
Honda Dio,395000,2018,Automatic,110,17000,10/13/2021,201.02,157,15782.08
Honda Dio,395000,2018,Automatic,110,55635,10/12/2021,200.5,157,15741.26
Honda Dio,395000,2017,Automatic,110,17000,10/12/2021,200.5,157,15741.26
Honda Dio,395000,2018,Automatic,110,20718,10/10/2021,199.89,157,15693.36
Honda Dio,395000,2018,Automatic,110,24000,10/9/2021,199.89,157,15693.36
Honda Dio,395000,2018,Automatic,110,24000,10/9/2021,199.89,157,15693.36
Honda Dio,395000,2018,Automatic,110,25225,10/8/2021,200.03,157,15704.36
Honda DIO,395000,2019,Automatic,110,24517,10/7/2021,199.98,157,15700.43
Honda Dio,395000,2018,Automatic,110,20000,10/6/2021,199.42,157,15656.46
Honda Dio,395000,2018,Automatic,110,24500,10/6/2021,199.42,157,15656.46
Honda Dio,395000,2018,Automatic,110,13562,10/4/2021,200.01,157,15702.79
Honda Dio,395000,2017,Automatic,100,15100,10/1/2021,199.7,157,15678.45
Honda Dio,395000,2017,Automatic,110,18882,9/30/2021,199.67,157,13795.2
Honda Dio,395000,2018,Automatic,110,8200,9/27/2021,200.05,157,13821.45
Honda DIO,395000,2017,Automatic,110,18000,9/24/2021,199.73,157,13799.35
Honda DIO,395000,2016,Automatic,110,8000,9/23/2021,199.53,157,13785.53
Honda DIO,395000,2017,Automatic,110,8000,9/20/2021,199.49,157,13782.76
Honda Dio,395000,2019,Automatic,125,16200,9/19/2021,199.57,157,13788.29
Honda Dio,395000,2017,Automatic,110,26096,9/16/2021,199.45,157,13780
Honda Dio,395000,2018,Automatic,110,25000,9/11/2021,199.73,157,13799.35
Honda Dio,395000,2018,Automatic,110,40000,9/9/2021,199.79,157,13803.49
Honda Dio,395000,2018,Automatic,110,40000,9/7/2021,201.5,157,13921.64
Honda Dio,397000,2018,Automatic,110,23214,11/4/2021,201.49,157,15403.91
Honda Dio,397000,2017,Automatic,110,22000,11/4/2021,201.49,157,15403.91
Honda Dio,397000,2019,Automatic,110,37818,11/3/2021,201.45,157,15400.85
Honda Dio,397000,2018,Automatic,110,19000,10/16/2021,201.29,157,15803.28
Honda Dio,397000,2018,Automatic,110,15000,10/6/2021,199.42,157,15656.46
Honda DIO,398000,2018,Automatic,110,19050,11/2/2021,201.98,157,15441.37
Honda Dio,398000,2018,Automatic,110,6700,11/2/2021,201.98,157,15441.37
Honda Dio,398000,2018,Automatic,110,32000,10/23/2021,201.35,157,15807.99
Honda Dio,398000,2018,Automatic,110,26000,10/23/2021,201.35,157,15807.99
Honda Dio,398000,2017,Automatic,125,35000,10/8/2021,200.03,157,15704.36
Honda Dio,398000,2018,Automatic,110,22000,10/8/2021,200.03,157,15704.36
Honda Dio,398000,2018,Automatic,110,18000,10/2/2021,199.7,157,15678.45
Honda Dio,398000,2018,Automatic,110,22000,9/30/2021,199.67,157,13795.2
Honda Dio,398000,2017,Automatic,110,17000,9/19/2021,199.57,157,13788.29
Honda Dio,399000,2018,Automatic,110,20188,11/3/2021,201.45,157,15400.85
Honda Dio,399000,2018,Automatic,110,23000,10/31/2021,202.07,157,15864.52
Honda Dio,399500,2018,Automatic,113,11750,10/18/2021,200.44,157,15736.54
Honda Dio,400000,2019,Automatic,115,18800,11/2/2021,201.98,157,15441.37
Honda Dio,400000,2019,Automatic,110,12000,11/2/2021,201.98,157,15441.37
Honda Dio,400000,2017,Automatic,110,26800,11/1/2021,201.98,157,15441.37
Honda Dio,400000,2020,Automatic,110,48000,10/31/2021,202.07,157,15864.52
Honda Dio,400000,2019,Automatic,110,16000,10/30/2021,202.05,157,15862.95
Honda Dio,400000,2018,Automatic,110,33000,10/28/2021,201.93,157,15853.52
Honda Dio,400000,2019,Automatic,205,66452,10/28/2021,201.93,157,15853.52
Honda Dio,400000,2018,Automatic,110,34500,10/28/2021,201.93,157,15853.52
Honda Dio,400000,2018,Automatic,110,18100,10/27/2021,201.49,157,15818.98
Honda Dio,400000,2018,Automatic,110,12400,10/25/2021,202,157,15859.02
Honda Dio,400000,2018,Automatic,110,20000,10/25/2021,202,157,15859.02
Honda Dio,400000,2018,Automatic,110,26000,10/22/2021,201.39,157,15811.13
Honda Dio,400000,2018,Automatic,110,9100,10/21/2021,200.46,157,15738.11
Honda Dio,400000,2019,Automatic,110,9642,10/20/2021,200.54,157,15744.4
Honda Dio,400000,2018,Automatic,110,29000,10/18/2021,200.44,157,15736.54
Honda Dio,400000,2019,Automatic,110,16000,10/18/2021,200.44,157,15736.54
Honda Dio,400000,2018,Automatic,110,23000,10/17/2021,202.03,157,15861.38
Honda Dio,400000,2018,Automatic,110,30000,10/15/2021,202.02,157,15860.59
Honda Dio,400000,2019,Automatic,110,24000,10/8/2021,200.03,157,15704.36
Honda Dio,400000,2018,Automatic,110,28000,10/7/2021,199.98,157,15700.43
Honda Dio,400000,2017,Automatic,110,40000,10/7/2021,199.98,157,15700.43
Honda DIO,400000,2017,Automatic,110,22000,10/3/2021,199.68,157,15676.88
Honda Dio,400000,2018,Automatic,110,31000,10/2/2021,199.7,157,15678.45
Honda Dio,400000,2018,Automatic,110,28876,9/24/2021,199.73,157,13799.35
Honda DIO,400000,2018,Automatic,110,46000,9/18/2021,199.62,157,13791.75
Honda Dio,400000,2018,Automatic,110,18236,9/16/2021,199.45,157,13780
Honda Dio,400000,2018,Automatic,110,32000,9/13/2021,199.5,157,13783.46
Honda Dio,400000,2015,Automatic,110,41152,9/11/2021,199.73,157,13799.35
Honda Dio,401000,2018,Automatic,110,13908,10/4/2021,200.01,157,15702.79
Honda Dio,403000,2014,Automatic,110,17670,11/4/2021,201.49,157,15403.91
Honda Dio,405000,2018,Automatic,100,26000,11/2/2021,201.98,157,15441.37
Honda Dio,405000,2018,Automatic,110,26000,10/31/2021,202.07,157,15864.52
Honda DIO,405000,2018,Automatic,110,9000,10/29/2021,202.05,157,15862.95
Honda Dio,405000,2019,Automatic,110,9000,10/27/2021,201.49,157,15818.98
Honda Dio,405000,2019,Automatic,110,25000,10/25/2021,202,157,15859.02
Honda DIO,405000,2018,Automatic,110,13065,10/25/2021,202,157,15859.02
Honda Dio,405000,2018,Automatic,110,22972,10/23/2021,201.35,157,15807.99
Honda Dio,405000,2018,Automatic,110,16500,10/20/2021,200.54,157,15744.4
Honda Dio,405000,2018,Automatic,110,23000,10/15/2021,202.02,157,15860.59
Honda Dio,405000,2019,Automatic,110,22000,10/12/2021,200.5,157,15741.26
Honda Dio,405000,2019,Automatic,110,35000,10/5/2021,199.69,157,15677.66
Honda Dio,405000,2018,Automatic,110,28000,9/23/2021,199.53,157,13785.53
Honda Dio,405000,2018,Automatic,110,11460,9/20/2021,199.49,157,13782.76
Honda DIO,405000,2018,Automatic,110,45000,9/16/2021,199.45,157,13780
Honda Dio,407000,2019,Automatic,110,23000,11/4/2021,201.49,157,15403.91
Honda Dio,408000,2018,Automatic,110,35000,10/31/2021,202.07,157,15864.52
Honda Dio,408000,2018,Automatic,110,21000,10/16/2021,201.29,157,15803.28
Honda Dio,408000,2019,Automatic,110,13739,10/13/2021,201.02,157,15782.08
Honda Dio,409000,2020,Automatic,125,30000,10/25/2021,202,157,15859.02
Honda Dio,410000,2019,Automatic,110,9700,11/3/2021,201.45,157,15400.85
Honda Dio,410000,2018,Automatic,110,19200,11/2/2021,201.98,157,15441.37
Honda Dio,410000,2019,Automatic,110,28000,11/2/2021,201.98,157,15441.37
Honda Dio,410000,2019,Automatic,110,28000,11/2/2021,201.98,157,15441.37
Honda Dio,410000,2018,Automatic,110,34527,11/2/2021,201.98,157,15441.37
Honda Dio,410000,2019,Automatic,110,20000,11/2/2021,201.98,157,15441.37
Honda Dio,410000,2017,Automatic,110,45000,11/2/2021,201.98,157,15441.37
Honda Dio,410000,2017,Automatic,110,45000,11/2/2021,201.98,157,15441.37
Honda Dio,410000,2019,Automatic,110,9500,10/31/2021,202.07,157,15864.52
Honda Dio,410000,2017,Automatic,110,14000,10/31/2021,202.07,157,15864.52
Honda Dio,410000,2018,Automatic,110,25000,10/30/2021,202.05,157,15862.95
Honda Dio,410000,2020,Automatic,110,14500,10/29/2021,202.05,157,15862.95
Honda Dio,410000,2019,Automatic,110,23000,10/28/2021,201.93,157,15853.52
Honda Dio,410000,2018,Automatic,110,30000,10/28/2021,201.93,157,15853.52
Honda Dio,410000,2018,Automatic,110,18000,10/27/2021,201.49,157,15818.98
Honda Dio,410000,2019,Automatic,110,36000,10/23/2021,201.35,157,15807.99
Honda Dio,410000,2018,Automatic,110,21000,10/22/2021,201.39,157,15811.13
Honda Dio,410000,2018,Automatic,110,25000,10/19/2021,201,157,15780.51
Honda Dio,410000,2019,Automatic,110,34879,10/17/2021,202.03,157,15861.38
Honda Dio,410000,2018,Automatic,110,25221,10/17/2021,202.03,157,15861.38
Honda Dio,410000,2018,Automatic,110,20000,10/17/2021,202.03,157,15861.38
Honda Dio,410000,2017,Automatic,110,33514,10/16/2021,201.29,157,15803.28
Honda Dio,410000,2018,Automatic,110,18000,10/13/2021,201.02,157,15782.08
Honda Dio,410000,2019,Automatic,110,14310,10/13/2021,201.02,157,15782.08
Honda Dio,410000,2018,Automatic,110,30000,10/10/2021,199.89,157,15693.36
Honda Dio,410000,2018,Automatic,110,12000,10/10/2021,199.89,157,15693.36
Honda Dio,410000,2018,Automatic,110,35000,10/7/2021,199.98,157,15700.43
Honda Dio,410000,2018,Automatic,110,30000,10/5/2021,199.69,157,15677.66
Honda Dio,410000,2018,Automatic,110,7200,10/4/2021,200.01,157,15702.79
Honda Dio,410000,2018,Automatic,110,18704,9/30/2021,199.67,157,13795.2
Honda Dio,410000,2018,Automatic,110,30000,9/28/2021,199.76,157,13801.42
Honda Dio,410000,2018,Automatic,110,34567,9/28/2021,199.76,157,13801.42
Honda Dio,410000,2018,Automatic,110,24660,9/28/2021,199.76,157,13801.42
Honda Dio,410000,2018,Automatic,110,21000,9/27/2021,200.05,157,13821.45
Honda Dio,410000,2018,Automatic,110,32000,9/23/2021,199.53,157,13785.53
Honda Dio,410000,2017,Automatic,110,21490,9/22/2021,199.76,157,13801.42
Honda Dio,410000,2019,Automatic,149,40000,9/21/2021,199.96,157,13815.24
Honda Dio,410000,2019,Automatic,110,22550,9/19/2021,199.57,157,13788.29
Honda Dio,410000,2018,Automatic,100,33500,9/19/2021,199.57,157,13788.29
Honda Dio,410000,2020,Automatic,100,24000,9/17/2021,199.62,157,13791.75
Honda Dio,410000,2018,Automatic,110,17600,9/17/2021,199.62,157,13791.75
Honda Dio,410000,2018,Automatic,110,33705,9/12/2021,199.74,157,13800.04
Honda Dio,410000,2018,Automatic,110,38000,9/7/2021,201.5,157,13921.64
Honda Dio,412000,2019,Automatic,110,14750,11/3/2021,201.45,157,15400.85
Honda Dio,412000,2019,Automatic,110,22000,11/3/2021,201.45,157,15400.85
Honda Dio,412000,2018,Automatic,110,21000,11/1/2021,201.98,157,15441.37
Honda Dio,413000,2019,Automatic,110,32000,10/31/2021,202.07,157,15864.52
Honda Dio,413000,2020,Automatic,110,12000,10/22/2021,201.39,157,15811.13
Honda Dio,413000,2018,Automatic,110,40500,10/16/2021,201.29,157,15803.28
Honda DIO,414000,2018,Automatic,110,15346,9/22/2021,199.76,157,13801.42
Honda Dio,415000,2018,Automatic,110,11000,11/4/2021,201.49,157,15403.91
Honda DIO,415000,2018,Automatic,110,10000,11/4/2021,201.49,157,15403.91
Honda Dio,415000,2019,Automatic,110,12000,11/3/2021,201.45,157,15400.85
Honda Dio,415000,2018,Automatic,110,22000,11/3/2021,201.45,157,15400.85
Honda Dio,415000,2019,Automatic,110,23380,11/3/2021,201.45,157,15400.85
Honda Dio,415000,2018,Automatic,100,22000,11/2/2021,201.98,157,15441.37
Honda Dio,415000,2019,Automatic,110,26105,11/2/2021,201.98,157,15441.37
Honda Dio,415000,2019,Automatic,100,22000,11/1/2021,201.98,157,15441.37
Honda Dio,415000,2019,Automatic,110,13000,11/1/2021,201.98,157,15441.37
Honda Dio,415000,2018,Automatic,110,34000,10/31/2021,202.07,157,15864.52
Honda Dio,415000,2019,Automatic,110,12000,10/30/2021,202.05,157,15862.95
Honda Dio,415000,2018,Automatic,110,22000,10/27/2021,201.49,157,15818.98
Honda Dio,415000,2018,Automatic,110,10000,10/27/2021,201.49,157,15818.98
Honda DIo,415000,2017,Automatic,110,12543,10/26/2021,201.48,157,15818.19
Honda Dio,415000,2019,Automatic,110,28939,10/24/2021,201.33,157,15806.42
Honda Dio,415000,2019,Automatic,110,18079,10/23/2021,201.35,157,15807.99
Honda Dio,415000,2019,Automatic,125,36000,10/18/2021,200.44,157,15736.54
Honda Dio,415000,2018,Automatic,110,7150,10/9/2021,199.89,157,15693.36
Honda Dio,415000,2019,Automatic,110,20563,10/7/2021,199.98,157,15700.43
Honda Dio,415000,2018,Automatic,110,4000,10/7/2021,199.98,157,15700.43
Honda Dio,415000,2018,Automatic,110,16000,10/5/2021,199.69,157,15677.66
Honda Dio,415000,2019,Automatic,110,14000,9/30/2021,199.67,157,13795.2
Honda Dio,415000,2018,Automatic,100,11850,9/28/2021,199.76,157,13801.42
Honda DIO,415000,2018,Automatic,110,29000,9/22/2021,199.76,157,13801.42
Honda Dio,415000,2018,Automatic,100,16000,9/19/2021,199.57,157,13788.29
Honda Dio,415000,2018,Automatic,110,24000,9/15/2021,199.45,157,13780
Honda Dio,415000,2019,Automatic,110,29850,9/13/2021,199.5,157,13783.46
Honda Dio,416000,2019,Automatic,110,30000,10/9/2021,199.89,157,15693.36
Honda Dio,417000,2019,Automatic,110,23547,11/4/2021,201.49,157,15403.91
Honda Dio,418000,2019,Automatic,110,28000,10/31/2021,202.07,157,15864.52
Honda DIO,418000,2019,Automatic,110,18312,10/29/2021,202.05,157,15862.95
Honda Dio,418000,2019,Automatic,110,25000,10/28/2021,201.93,157,15853.52
Honda Dio,418000,2019,Automatic,110,22300,10/18/2021,200.44,157,15736.54
Honda Dio,418000,2019,Automatic,110,12000,10/12/2021,200.5,157,15741.26
Honda Dio,418000,2019,Automatic,110,23000,10/6/2021,199.42,157,15656.46
Honda Dio,418000,2018,Automatic,110,34200,10/6/2021,199.42,157,15656.46
Honda Dio,419000,2019,Automatic,110,22586,11/3/2021,201.45,157,15400.85
Honda Dio,420000,2019,Automatic,110,38000,11/4/2021,201.49,157,15403.91
Honda Dio,420000,2019,Automatic,110,12000,11/4/2021,201.49,157,15403.91
Honda Dio,420000,2019,Automatic,100,18000,11/2/2021,201.98,157,15441.37
Honda Dio,420000,2018,Automatic,110,35000,10/31/2021,202.07,157,15864.52
Honda Dio,420000,2018,Automatic,150,30000,10/31/2021,202.07,157,15864.52
Honda Dio,420000,2020,Automatic,110,9500,10/31/2021,202.07,157,15864.52
Honda Dio,420000,2019,Automatic,110,37580,10/30/2021,202.05,157,15862.95
Honda Dio,420000,2018,Automatic,110,31000,10/29/2021,202.05,157,15862.95
Honda Dio,420000,2020,Automatic,110,25000,10/27/2021,201.49,157,15818.98
Honda DIO,420000,2019,Automatic,110,20000,10/26/2021,201.48,157,15818.19
Honda Dio,420000,2019,Automatic,110,25000,10/25/2021,202,157,15859.02
Honda Dio,420000,2019,Automatic,110,17000,10/25/2021,202,157,15859.02
Honda Dio,420000,2019,Automatic,110,26258,10/23/2021,201.35,157,15807.99
Honda Dio,420000,2019,Automatic,110,26000,10/22/2021,201.39,157,15811.13
Honda Dio,420000,2019,Automatic,110,33000,10/22/2021,201.39,157,15811.13
Honda Dio,420000,2019,Automatic,125,26000,10/22/2021,201.39,157,15811.13
Honda Dio,420000,2019,Automatic,110,18000,10/19/2021,201,157,15780.51
Honda Dio,420000,2016,Automatic,110,2600,10/17/2021,202.03,157,15861.38
Honda Dio,420000,2017,Automatic,110,20000,10/17/2021,202.03,157,15861.38
Honda Dio,420000,2018,Automatic,110,19000,10/17/2021,202.03,157,15861.38
Honda Dio,420000,2018,Automatic,100,21000,10/17/2021,202.03,157,15861.38
Honda Dio,420000,2018,Automatic,110,16374,10/15/2021,202.02,157,15860.59
Honda Dio,420000,2018,Automatic,110,18500,10/14/2021,200.98,157,15778.94
Honda Dio,420000,2019,Automatic,110,6000,10/11/2021,200.06,157,15706.71
Honda Dio,420000,2019,Automatic,125,13000,10/10/2021,199.89,157,15693.36
Honda Dio,420000,2018,Automatic,100,19000,10/9/2021,199.89,157,15693.36
Honda Dio,420000,2019,Automatic,110,21765,10/9/2021,199.89,157,15693.36
Honda Dio,420000,2018,Automatic,110,14500,10/8/2021,200.03,157,15704.36
Honda Dio,420000,2019,Automatic,110,26000,10/8/2021,200.03,157,15704.36
Honda Dio,420000,2019,Automatic,110,66175,10/7/2021,199.98,157,15700.43
Honda Dio,420000,2018,Automatic,100,16000,10/6/2021,199.42,157,15656.46
Honda Dio,420000,2018,Automatic,110,7474,10/5/2021,199.69,157,15677.66
Honda Dio,420000,2018,Automatic,110,16000,10/4/2021,200.01,157,15702.79
Honda Dio,420000,2018,Automatic,110,21000,10/4/2021,200.01,157,15702.79
Honda Dio,420000,2019,Automatic,110,26000,9/30/2021,199.67,157,13795.2
Honda DIO,420000,2018,Automatic,110,21000,9/29/2021,199.76,157,13801.42
Honda Dio,420000,2018,Automatic,110,9338,9/27/2021,200.05,157,13821.45
Honda Dio,420000,2018,Automatic,125,33000,9/27/2021,200.05,157,13821.45
Honda Dio,420000,2018,Automatic,110,11800,9/19/2021,199.57,157,13788.29
Honda Dio,420000,2018,Automatic,110,11000,9/14/2021,199.36,157,13773.78
Honda Dio,420000,2018,Automatic,110,25722,9/7/2021,201.5,157,13921.64
Honda Dio,422000,2019,Automatic,110,14567,10/31/2021,202.07,157,15864.52
Honda Dio,422000,2019,Automatic,110,14567,10/31/2021,202.07,157,15864.52
Honda DIO,423000,2020,Automatic,110,10950,10/22/2021,201.39,157,15811.13
Honda Dio,425000,2019,Automatic,110,31000,11/4/2021,201.49,157,15403.91
Honda Dio,425000,2019,Automatic,110,31000,11/4/2021,201.49,157,15403.91
Honda Dio,425000,2018,Automatic,110,35000,11/4/2021,201.49,157,15403.91
Honda Dio,425000,2019,Automatic,110,21000,11/3/2021,201.45,157,15400.85
Honda Dio,425000,2019,Automatic,150,17000,11/2/2021,201.98,157,15441.37
Honda Dio,425000,2018,Automatic,110,28500,11/1/2021,201.98,157,15441.37
Honda Dio,425000,2019,Automatic,110,11000,10/31/2021,202.07,157,15864.52
Honda Dio,425000,2019,Automatic,110,11000,10/31/2021,202.07,157,15864.52
Honda Dio,425000,2019,Automatic,110,22000,10/31/2021,202.07,157,15864.52
Honda Dio,425000,2019,Automatic,110,32000,10/30/2021,202.05,157,15862.95
Honda DIO,425000,2019,Automatic,100,30000,10/30/2021,202.05,157,15862.95
Honda Dio,425000,2019,Automatic,125,23700,10/29/2021,202.05,157,15862.95
Honda DIO,425000,2019,Automatic,110,11000,10/29/2021,202.05,157,15862.95
Honda Dio,425000,2019,Automatic,110,14000,10/26/2021,201.48,157,15818.19
Honda Dio,425000,2019,Automatic,110,12180,10/25/2021,202,157,15859.02
Honda Dio,425000,2019,Automatic,110,19500,10/25/2021,202,157,15859.02
Honda Dio,425000,2018,Automatic,110,23000,10/24/2021,201.33,157,15806.42
Honda Dio,425000,2019,Automatic,110,8654,10/22/2021,201.39,157,15811.13
Honda Dio,425000,2019,Automatic,110,32000,10/21/2021,200.46,157,15738.11
Honda Dio,425000,2018,Automatic,110,35000,10/20/2021,200.54,157,15744.4
Honda Dio,425000,2018,Automatic,110,26000,10/19/2021,201,157,15780.51
Honda Dio,425000,2018,Automatic,110,31500,10/15/2021,202.02,157,15860.59
Honda Dio,425000,2019,Automatic,110,13500,10/14/2021,200.98,157,15778.94
